repo_name,language,stars,forks,created_at,description
x1xhlol/system-prompts-and-models-of-ai-tools,Sin especificar,102602,27255,2025-03-05T16:38:29Z,"FULL Augment Code, Claude Code, Cluely, CodeBuddy, Comet, Cursor, Devin AI, Junie, Kiro, Leap.new, L"
deepseek-ai/DeepSeek-R1,Sin especificar,91611,11771,2025-01-20T11:57:28Z,
google-gemini/gemini-cli,TypeScript,88823,10219,2025-04-17T17:04:31Z,An open-source AI agent that brings the power of Gemini directly into your terminal.
github/spec-kit,Python,58134,5067,2025-08-21T22:54:31Z,💫 Toolkit to help you get started with Spec-Driven Development
openai/codex,Rust,54765,6975,2025-04-13T05:37:54Z,Lightweight coding agent that runs in your terminal
FoundationAgents/OpenManus,Python,51484,8989,2025-03-06T14:08:14Z,"No fortress, purely open ground.  OpenManus is Coming."
anthropics/claude-code,Shell,49021,3462,2025-02-22T17:41:21Z,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and he"
Zie619/n8n-workflows,Python,48547,5653,2025-05-14T08:43:59Z,all of the workflows of n8n i could find (also from the site itself)
OpenCut-app/OpenCut,TypeScript,44639,4396,2025-06-22T08:02:17Z,The open-source CapCut alternative
sst/opencode,TypeScript,42877,3674,2025-04-30T20:08:00Z,The open source coding agent.
sansan0/TrendRadar,Python,40683,20951,2025-04-28T11:42:16Z,🎯 告别信息过载，AI 助你看懂新闻资讯热点，简单的舆情监控分析 - 多平台热点聚合+基于 MCP 的AI分析工具。监控35个平台（抖音、知乎、B站、华尔街见闻、财联社等），智能筛选+自动推送+AI对
upstash/context7,TypeScript,40213,1986,2025-03-26T23:40:39Z,Context7 MCP Server -- Up-to-date code documentation for LLMs and AI code editors
karpathy/nanochat,Python,39347,4997,2025-10-13T13:46:35Z,The best ChatGPT that $100 can buy.
anthropics/skills,Python,27842,2546,2025-09-22T15:53:31Z,Public repository for Agent Skills
bmad-code-org/BMAD-METHOD,JavaScript,26263,3696,2025-04-13T14:54:25Z,Breakthrough Method for Agile Ai Driven Development
zama-ai/fhevm,Rust,26019,2414,2025-05-02T10:48:20Z,"FHEVM, a full-stack framework for integrating Fully Homomorphic Encryption (FHE) with blockchain app"
huggingface/open-r1,Python,25760,2407,2025-01-24T15:44:11Z,Fully open reproduction of DeepSeek-R1
github/github-mcp-server,Go,25458,3279,2025-03-04T16:42:04Z,GitHub's official MCP Server
microsoft/playwright-mcp,TypeScript,24816,2022,2025-03-21T17:48:36Z,Playwright MCP server
simstudioai/sim,TypeScript,24545,3060,2025-01-05T22:47:49Z,Open-source platform to build and deploy AI agent workflows.
asgeirtj/system_prompts_leaks,Roff,24495,3740,2025-05-03T02:43:56Z,"Collection of extracted System Prompts from popular chatbots like ChatGPT, Claude & Gemini"
eyaltoledano/claude-task-master,JavaScript,24460,2370,2025-03-04T18:54:54Z,"An AI-powered task-management system you can drop into Cursor, Lovable, Windsurf, Roo, and others."
huggingface/agents-course,MDX,24423,1720,2025-01-16T19:50:22Z,This repository contains the Hugging Face Agents Course. 
Fosowl/agenticSeek,Python,24174,2650,2025-02-19T18:03:06Z,"Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses"
musistudio/claude-code-router,TypeScript,24105,1899,2025-02-25T02:17:18Z,"Use Claude Code as the foundation for coding infrastructure, allowing you to decide how to interact "
permissionlesstech/bitchat,Swift,23651,2195,2025-07-04T14:34:38Z,"bluetooth mesh chat, IRC vibes"
wshobson/agents,Python,23637,2617,2025-07-24T23:28:14Z,Intelligent automation and multi-agent orchestration for Claude Code
firecrawl/open-lovable,TypeScript,23068,4466,2025-08-08T13:04:02Z,🔥 Clone and recreate any website as a modern React app in seconds
apple/container,Swift,22970,570,2025-05-30T21:26:05Z,A tool for creating and running Linux containers using lightweight virtual machines on a Mac. It is 
deepseek-ai/DeepSeek-OCR,Python,21629,1937,2025-10-17T06:14:27Z,Contexts Optical Compression
a2aproject/A2A,Shell,21223,2168,2025-03-25T18:44:21Z,An open protocol enabling communication and interoperability between opaque agentic applications.
toon-format/toon,TypeScript,21172,930,2025-10-22T18:17:32Z,"🎒 Token-Oriented Object Notation (TOON) – Compact, human-readable, schema-aware JSON for LLM prompts"
bytedance/UI-TARS-desktop,TypeScript,20128,1923,2025-01-19T09:04:43Z,The Open-Source Multimodal AI Agent Stack: Connecting Cutting-Edge AI Models and Agent Infra
tw93/Mole,Shell,19905,545,2025-09-23T06:38:40Z,🐹 Deep clean and optimize your Mac.
zai-org/Open-AutoGLM,Python,19702,3144,2025-12-08T09:23:44Z,An Open Phone Agent Model & Framework. Unlocking the AI Phone for Everyone
SuperClaude-Org/SuperClaude_Framework,Python,19514,1696,2025-06-22T12:03:53Z,"A configuration framework that enhances Claude Code with specialized commands, cognitive personas, a"
winfunc/opcode,TypeScript,19502,1498,2025-06-19T13:53:26Z,"A powerful GUI app and Toolkit for Claude Code - Create custom agents, manage interactive Claude Cod"
google/langextract,Python,19486,1359,2025-07-08T20:46:06Z,A Python library for extracting structured information from unstructured text using LLMs with precis
openai/gpt-oss,Python,19478,1999,2025-06-23T16:43:33Z,gpt-oss-120b and gpt-oss-20b are two open-weight language models by OpenAI
PicoTrex/Awesome-Nano-Banana-images,Sin especificar,19237,2008,2025-08-28T17:03:09Z,"A curated collection of fun and creative examples generated with Nano Banana & Nano Banana Pro🍌, Gem"
OpenListTeam/OpenList,Go,19220,1587,2025-06-11T23:35:02Z,A new AList Fork to Anti Trust Crisis
coze-dev/coze-studio,TypeScript,19181,2719,2025-06-26T02:19:21Z,"An AI agent development platform with all-in-one visual tools, simplifying agent creation, debugging"
microsoft/VibeVoice,Python,19111,2118,2025-08-25T13:24:01Z,Open-Source Frontier Voice AI
nari-labs/dia,Python,18994,1655,2025-04-19T07:15:57Z,A TTS model capable of generating ultra-realistic dialogue in one pass.
dyad-sh/dyad,TypeScript,18867,2108,2025-04-11T06:33:48Z,"Free, local, open-source AI app builder ✨ v0 / lovable / Bolt alternative 🌟 Star if you like it!"
bytedance/deer-flow,Python,18837,2358,2025-05-07T02:50:19Z,"DeerFlow is a community-driven Deep Research framework, combining language models with tools like we"
hesreallyhim/awesome-claude-code,Python,18732,1064,2025-04-19T20:55:59Z,"A curated list of awesome commands, files, and workflows for Claude Code"
basecamp/omarchy,Shell,18656,1833,2025-06-01T07:26:22Z,"Beautiful, Modern & Opinionated Linux"
camel-ai/owl,Python,18500,2142,2025-03-03T15:42:51Z,🦉 OWL: Optimized Workforce Learning for General Multi-Agent Assistance in Real-World Task Automation
usestrix/strix,Python,18267,1876,2025-08-05T21:28:30Z,Open-source AI agents for penetration testing
dzhng/deep-research,TypeScript,18250,1885,2025-02-04T01:27:56Z,"An AI-powered research assistant that performs iterative, deep research on any topic by combining se"
linshenkx/prompt-optimizer,TypeScript,18167,2266,2025-02-12T06:06:49Z,一款提示词优化器，助力于编写高质量的提示词
resemble-ai/chatterbox,Python,18116,2403,2025-04-23T08:16:38Z,SoTA open-source TTS
openai/openai-agents-python,Python,18008,3018,2025-03-11T03:42:36Z,"A lightweight, powerful framework for multi-agent workflows"
ChromeDevTools/chrome-devtools-mcp,TypeScript,18007,1115,2025-09-11T10:39:55Z,Chrome DevTools for coding agents
oraios/serena,Python,17759,1218,2025-03-23T22:35:24Z,A powerful coding agent toolkit providing semantic retrieval and editing capabilities (MCP server & 
Alibaba-NLP/DeepResearch,Python,17748,1363,2025-01-09T11:07:35Z,"Tongyi Deep Research, the Leading Open-source Deep Research Agent"
google-gemini/gemini-fullstack-langgraph-quickstart,Jupyter Notebook,17591,2999,2025-05-22T11:59:02Z,Get started with building Fullstack Agents using Gemini 2.5 and LangGraph
humanlayer/12-factor-agents,TypeScript,17308,1325,2025-03-30T22:10:39Z,What are the principles we can use to build LLM-powered software that is actually good enough to put
TibixDev/winboat,TypeScript,17224,443,2025-04-04T12:03:11Z,Run Windows apps on 🐧 Linux with ✨ seamless integration
enescingoz/awesome-n8n-templates,Sin especificar,17152,4973,2025-05-08T18:34:01Z,Supercharge your workflow automation with this curated collection of n8n templates! Instantly connec
index-tts/index-tts,Python,17136,2069,2025-02-06T04:08:05Z,An Industrial-Level Controllable and Efficient Zero-Shot Text-To-Speech System
QwenLM/qwen-code,TypeScript,16782,1447,2025-06-26T01:37:46Z,An open-source AI agent that lives in your terminal.
google/adk-python,Python,16736,2681,2025-04-01T20:44:40Z,"An open-source, code-first Python toolkit for building, evaluating, and deploying sophisticated AI a"
charmbracelet/crush,Go,16417,973,2025-05-21T12:14:57Z,The glamourous AI coding agent for your favourite terminal 💘
lllyasviel/FramePack,Python,16408,1599,2025-04-12T14:45:22Z,Lets make video diffusion practical!
NirDiamant/agents-towards-production,Jupyter Notebook,16176,2122,2025-06-16T17:33:44Z," This repository delivers end-to-end, code-first tutorials covering every layer of production-grade "
Snapchat/Valdi,C++,15930,542,2025-11-06T17:33:28Z,Valdi is a cross-platform UI framework that delivers native performance without sacrificing develope
astral-sh/ty,Python,15810,171,2025-05-02T16:37:51Z,"An extremely fast Python type checker and language server, written in Rust."
TecharoHQ/anubis,Go,15776,464,2025-03-17T17:35:28Z,Weighs the soul of incoming HTTP requests to stop AI crawlers
github/awesome-copilot,JavaScript,15697,1836,2025-06-11T16:57:39Z,"Community-contributed instructions, prompts, and configurations to help you make the most of GitHub "
browser-use/web-ui,Python,15354,2664,2025-01-02T01:29:44Z,🖥️ Run AI Agent in your browser.
stan-smith/FossFLOW,TypeScript,15339,988,2025-06-30T14:31:21Z,Make beautiful isometric infrastructure diagrams
ayangweb/BongoCat,TypeScript,15310,723,2025-03-28T04:50:22Z,🐱 跨平台互动桌宠 BongoCat，为桌面增添乐趣！
DayuanJiang/next-ai-draw-io,TypeScript,15309,1582,2025-03-23T15:03:48Z,A next.js web application that integrates AI capabilities with draw.io diagrams. This app allows you
Wan-Video/Wan2.1,Python,15002,2229,2025-02-25T11:49:33Z,Wan: Open and Advanced Large-Scale Video Generative Models
mindverse/Second-Me,Python,14821,1139,2025-03-16T04:06:05Z,"Train your AI self, amplify you, bridge the world"
google-ai-edge/gallery,Kotlin,14665,1235,2025-03-31T17:47:28Z,A gallery that showcases on-device ML/GenAI use cases and allows people to try and use models locall
ahujasid/blender-mcp,Python,14654,1412,2025-03-07T09:58:58Z,
SesameAILabs/csm,Python,14374,1460,2025-02-26T15:38:54Z,A Conversational Speech Generation Model
hsliuping/TradingAgents-CN,Python,14214,3126,2025-06-26T07:45:09Z,基于多智能体LLM的中文金融交易框架 - TradingAgents中文增强版
Fission-AI/OpenSpec,TypeScript,14200,978,2025-08-05T10:37:45Z,Spec-driven development (SDD) for AI coding assistants.
lynx-family/lynx,C++,13987,492,2025-03-04T07:41:43Z,Empower the Web community and invite more to build across platforms.
game1024/Speedy,C++,13949,999,2025-05-16T16:25:43Z,🎮 An open-source game speed modifier.[一款开源的游戏变速器]
davila7/claude-code-templates,Python,13891,1206,2025-07-04T01:26:26Z,CLI tool for configuring and monitoring Claude Code
microsoft/mcp-for-beginners,Jupyter Notebook,13871,4541,2025-04-04T20:46:17Z,This open-source curriculum introduces the fundamentals of Model Context Protocol (MCP) through real
MotiaDev/motia,TypeScript,13779,938,2025-01-02T17:45:02Z,"Multi-Language Backend Framework that unifies APIs, background jobs, queues, workflows, streams, and"
Kilo-Org/kilocode,TypeScript,13520,1568,2025-03-10T15:34:26Z,"Kilo is the all-in-one agentic engineering platform. Build, ship, and iterate faster with the most p"
coleam00/Archon,Python,13488,2347,2025-02-07T21:04:12Z,Beta release of Archon OS - the knowledge and task management backbone for AI coding assistants.
agentsmd/agents.md,TypeScript,13348,955,2025-08-19T17:22:54Z,"AGENTS.md — a simple, open format for guiding coding agents"
AsyncFuncAI/deepwiki-open,Python,13144,1448,2025-04-30T06:01:29Z,Open Source DeepWiki: AI-Powered Wiki Generator for GitHub/Gitlab/Bitbucket Repositories. Join the d
HKUDS/DeepCode,Python,13132,1765,2025-05-14T05:23:02Z,"""DeepCode: Open Agentic Coding (Paper2Code & Text2Web & Text2Backend)"""
Wan-Video/Wan2.2,Python,13116,1535,2025-07-28T08:17:01Z,Wan: Open and Advanced Large-Scale Video Generative Models
microsoft/edit,Rust,13072,594,2025-03-21T18:58:21Z,We all edit.
LibreSpark/LibreTV,JavaScript,12849,26493,2025-04-06T10:52:08Z,一分钟搭建影视站，支持Vercel/Docker等部署方式
datawhalechina/hello-agents,Python,12826,1335,2025-09-07T09:50:24Z,📚 《从零开始构建智能体》——从零开始的智能体原理与实践教程
Tencent-Hunyuan/Hunyuan3D-2,Python,12751,1270,2025-01-21T05:21:35Z,High-Resolution 3D Assets Generation with Large Scale Hunyuan3D Diffusion Models.
ConardLi/easy-dataset,JavaScript,12603,1228,2025-03-04T16:14:14Z,A powerful tool for creating fine-tuning datasets for LLM
Billionmail/BillionMail,Go,12540,1217,2025-02-14T06:25:45Z,"BillionMail gives you open-source MailServer, NewsLetter,  Email Marketing — fully self-hosted, dev-"
Jiayi-Pan/TinyZero,Python,12526,1536,2025-01-21T16:49:12Z,Minimal reproduction of DeepSeek R1-Zero
elder-plinius/CL4R1T4S,Sin especificar,12339,2440,2025-03-04T20:03:16Z,"LEAKED SYSTEM PROMPTS FOR CHATGPT, GEMINI, GROK, CLAUDE, PERPLEXITY, CURSOR, DEVIN, REPLIT, AND MORE"
GLips/Figma-Context-MCP,TypeScript,12337,1002,2025-02-13T02:55:06Z,MCP server to provide Figma layout information to AI coding agents like Cursor
sapientinc/HRM,Python,12183,1784,2025-07-09T02:09:32Z,Hierarchical Reasoning Model Official Release
obra/superpowers,Shell,12134,987,2025-10-09T19:45:18Z,Claude Code superpowers: core skills library
karpathy/llm-council,Python,12124,2303,2025-11-22T23:24:14Z,LLM Council works together to answer your hardest questions
facebookresearch/vggt,Python,12080,1281,2025-02-18T18:32:14Z,[CVPR 2025 Best Paper Award] VGGT: Visual Geometry Grounded Transformer
ComposioHQ/awesome-claude-skills,Python,11977,1270,2025-10-17T07:15:01Z,"A curated list of awesome Claude Skills, resources, and tools for customizing Claude AI workflows"
coleam00/context-engineering-intro,Python,11974,2536,2025-07-02T11:54:47Z,Context engineering is the new vibe coding - it's the way to actually make AI coding assistants work
deepseek-ai/FlashMLA,C++,11939,923,2025-02-21T06:31:27Z,FlashMLA: Efficient Multi-head Latent Attention Kernels
The-Pocket/PocketFlow-Tutorial-Codebase-Knowledge,Python,11930,1374,2025-04-02T20:56:33Z,Pocket Flow: Codebase to Tutorial
shareAI-lab/analysis_claude_code,JavaScript,11768,3063,2025-06-29T15:34:15Z,本仓库包含对 Claude Code v1.0.33 进行逆向工程的完整研究和分析资料。包括对混淆源代码的深度技术分析、系统架构文档，以及重构 Claude      Code agent 系统的实现
trycua/cua,Python,11594,676,2025-01-31T15:02:49Z,"Open-source infrastructure for Computer-Use Agents. Sandboxes, SDKs, and benchmarks to train and eva"
HKUDS/RAG-Anything,Python,11488,1368,2025-06-06T06:47:29Z,"""RAG-Anything: All-in-One RAG Framework"""
jd-opensource/joyagent-jdgenie,Java,11457,1435,2025-07-16T02:59:53Z,开源的端到端产品级通用智能体
MemoriLabs/Memori,Python,11451,750,2025-07-24T07:07:51Z,"SQL Native Memory Layer for LLMs, AI Agents & Multi-Agent Systems"
HW-whistleblower/True-Story-of-Pangu,Sin especificar,11366,1347,2025-07-05T20:40:24Z,诺亚盘古大模型研发背后的真正的心酸与黑暗的故事。
tadata-org/fastapi_mcp,Python,11304,885,2025-03-08T11:15:43Z,"Expose your FastAPI endpoints as Model Context Protocol (MCP) tools, with Auth!"
czlonkowski/n8n-mcp,TypeScript,11077,2045,2025-06-07T12:15:57Z,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you 
ag-ui-protocol/ag-ui,TypeScript,11021,1012,2025-05-07T12:49:37Z,AG-UI: the Agent-User Interaction Protocol. Bring Agents into Frontend Applications.
ruvnet/claude-flow,JavaScript,10908,1420,2025-06-02T21:24:20Z,"🌊 The leading agent orchestration platform for Claude. Deploy intelligent multi-agent swarms, coordi"
SparkAudio/Spark-TTS,Python,10863,1162,2025-02-25T01:29:36Z,Spark-TTS Inference Code
BeehiveInnovations/pal-mcp-server,Python,10653,902,2025-06-08T15:36:50Z,The power of Claude Code / GeminiCLI / CodexCLI + [Gemini / OpenAI / OpenRouter / Azure / Grok / Oll
rybbit-io/rybbit,TypeScript,10565,505,2025-01-14T17:31:13Z,🐸 Rybbit - open-source and privacy-friendly alternative to Google Analytics that is 10x more intuiti
fish2018/pansou,Go,10560,2473,2025-07-10T07:17:46Z,PanSou是一款高性能的网盘资源搜索API服务，支持TG频道和插件搜索。系统设计以性能和可扩展性为核心，支持多频道多插件并发搜索、结果智能排序和网盘类型分类。docker集成前后端，一键启动，开箱即
memvid/memvid,Python,10525,898,2025-05-27T16:01:08Z,"Memory layer for AI Agents. Replace complex RAG pipelines with a serverless, single-file memory laye"
bytedance/trae-agent,Python,10365,1091,2025-06-13T12:05:15Z,Trae Agent is an LLM-based agent for general purpose software engineering tasks.
HKUDS/AI-Trader,Python,10353,1655,2025-10-23T12:45:00Z,"""AI-Trader: Can AI Beat the Market?""  Live Trading Bench: https://ai4trade.ai Tech Report Link: http"
contains-studio/agents,Sin especificar,10341,2188,2025-07-28T14:42:35Z,sharing current agents in use
Tencent/WeKnora,Go,10334,1107,2025-07-22T08:01:23Z,"LLM-powered framework for deep document understanding, semantic retrieval, and context-aware answers"
Mail-0/Zero,TypeScript,10297,1257,2025-02-02T22:25:26Z,Experience email the way you want with Mail0 – the first open source email app that puts your privac
GeeeekExplorer/nano-vllm,Python,10214,1280,2025-06-09T16:22:14Z,Nano vLLM
bytebot-ai/bytebot,TypeScript,10063,1297,2025-02-03T18:18:50Z,Bytebot is a self-hosted AI desktop agent that automates computer tasks through natural language com
microsoft/agent-lightning,Python,9879,795,2025-06-18T07:28:45Z,The absolute trainer to light up AI agents.
yikart/AiToEarn,TypeScript,9861,2017,2025-02-24T08:03:24Z,Let's use AI to Earn!
MoonshotAI/Kimi-K2,Sin especificar,9775,710,2025-07-03T12:28:22Z,Kimi K2 is the large language model series developed by Moonshot AI team
hangwin/mcp-chrome,TypeScript,9686,850,2025-06-09T09:07:06Z,Chrome MCP Server is a Chrome extension-based Model Context Protocol (MCP) server that exposes your 
shiyu-coder/Kronos,Python,9671,2069,2025-07-01T02:54:32Z,Kronos: A Foundation Model for the Language of Financial Markets
opencode-ai/opencode,Go,9564,828,2025-03-16T23:38:55Z,A powerful AI coding agent. Built for the terminal.
deepseek-ai/3FS,C++,9549,982,2025-02-27T13:36:53Z, A high-performance distributed file system designed to address the challenges of AI training and in
microsoft/magentic-ui,Python,9460,962,2025-05-05T20:24:30Z,A research prototype of a human-centered web agent
ryoppippi/ccusage,TypeScript,9412,303,2025-05-29T16:56:50Z,A CLI tool for analyzing Claude Code/Codex CLI usage from local JSONL files.
KittenML/KittenTTS,Python,9407,487,2025-08-05T03:30:24Z, State-of-the-art TTS model under 25MB 😻 
NoFxAiOS/nofx,Go,9380,2455,2025-10-28T07:17:53Z,Open-source Trading OS with pluggable AI brain | From market data → AI reasoning → Trade execution |
imputnet/helium,C++,9250,188,2025-02-15T11:43:15Z,"Private, fast, and honest web browser"
thedotmack/claude-mem,TypeScript,9209,556,2025-08-31T20:50:03Z,"A Claude Code plugin that automatically captures everything Claude does during your coding sessions,"
microsoft/vscode-copilot-chat,TypeScript,9179,1522,2025-06-10T16:21:19Z,Copilot Chat extension for VS Code
sjzar/chatlog,Sin especificar,9125,2337,2025-03-07T12:37:56Z,"chat log tool, easily use your own chat data. 聊天记录工具，轻松使用自己的聊天数据"
facebookresearch/dinov3,Jupyter Notebook,9100,667,2025-08-07T14:11:34Z,Reference PyTorch implementation and models for DINOv3
cjpais/Handy,TypeScript,8909,620,2025-02-13T02:42:29Z,"A free, open source, and extensible speech-to-text application that works completely offline."
deepseek-ai/DeepEP,Cuda,8836,1039,2025-02-17T01:33:04Z,DeepEP: an efficient expert-parallel communication library
mcp-use/mcp-use,TypeScript,8773,1052,2025-03-28T10:06:31Z,mcp-use is the easiest way to interact with mcp servers with custom agents
jnsahaj/tweakcn,TypeScript,8710,539,2025-03-13T21:53:42Z,A visual no-code theme editor for shadcn/ui components
bytedance/UI-TARS,Python,8680,612,2025-01-19T09:04:17Z,Pioneering Automated GUI Interaction with Native Agents
chaitin/PandaWiki,TypeScript,8669,784,2025-05-15T12:55:40Z,PandaWiki 是一款 AI 大模型驱动的开源知识库搭建系统，帮助你快速构建智能化的 产品文档、技术文档、FAQ、博客系统，借助大模型的力量为你提供 AI 创作、AI 问答、AI 搜索等能力。
aureuserp/aureuserp,PHP,8590,322,2025-01-23T06:22:25Z,Free and Open Source ERP platform
alam00000/bentopdf,JavaScript,8574,619,2025-10-12T13:30:08Z,A Privacy First PDF Toolkit
KalyanKS-NLP/llm-engineer-toolkit,Sin especificar,8411,1345,2025-03-09T11:07:31Z,A curated list of  120+ LLM libraries category wise. 
KrishKrosh/TrackWeight,Swift,8392,357,2025-07-21T05:55:02Z,Use your Mac trackpad as a weighing scale
browseros-ai/BrowserOS,C++,8359,806,2025-05-18T16:23:54Z,"🌐 The open-source Agentic browser; privacy-first alternative to ChatGPT Atlas, Perplexity Comet, Dia"
HKUDS/AutoAgent,Python,8307,1159,2025-02-06T12:47:15Z,"""AutoAgent: Fully-Automated and Zero-Code LLM Agent Framework"""
apple/containerization,Swift,8197,235,2025-05-29T17:15:44Z,Containerization is a Swift package for running Linux containers on macOS.
iflytek/astron-agent,Java,8175,1074,2025-09-19T08:46:01Z,"Enterprise-grade, commercial-friendly agentic workflow platform for building next-generation SuperAg"
bytedance/Dolphin,Python,8083,679,2025-05-13T09:20:19Z,"The official repo for “Dolphin: Document Image Parsing via Heterogeneous Anchor Prompting”, ACL, 202"
Arindam200/awesome-ai-apps,Python,8075,996,2025-02-16T13:57:00Z,"A collection of projects showcasing RAG, agents, workflows, and other AI use cases"
OpenPipe/ART,Python,8075,644,2025-03-10T18:25:47Z,Agent Reinforcement Trainer: train multi-step agents for real-world tasks using GRPO. Give your agen
Tongyi-MAI/Z-Image,Python,8049,469,2025-11-26T09:18:10Z,
xinnan-tech/xiaozhi-esp32-server,Vue,8037,2746,2025-02-02T14:25:16Z,"本项目为xiaozhi-esp32提供后端服务，帮助您快速搭建ESP32设备控制服务器。Backend service for xiaozhi-esp32, helps you quickly bui"
davidkimai/Context-Engineering,Python,8036,910,2025-06-29T00:16:36Z,"""Context engineering is the delicate art and science of filling the context window with just the rig"
deepseek-ai/open-infra-index,Sin especificar,7950,288,2025-02-21T02:29:19Z,Production-tested AI infrastructure tools for efficient AGI development and community-driven innovat
diet103/claude-code-infrastructure-showcase,Shell,7886,1055,2025-10-30T03:12:16Z,"Examples of my Claude Code infrastructure with skill auto-activation, hooks, and agents"
farion1231/cc-switch,TypeScript,7856,533,2025-08-04T14:16:16Z,"A cross-platform desktop All-in-One assistant tool for Claude Code, Codex & Gemini CLI."
google/adk-samples,Python,7850,2099,2025-04-01T20:44:42Z,A collection of sample agents built with Agent Development Kit (ADK) 
antiwork/gumroad,Ruby,7827,1478,2025-04-03T07:22:41Z,Sell stuff and see what sticks
jamez-bondos/awesome-gpt4o-images,JavaScript,7806,1724,2025-04-13T15:34:48Z,Awesome curated collection of images and prompts generated by GPT-4o and gpt-image-1. Explore AI gen
ValueCell-ai/valuecell,Python,7793,1362,2025-09-01T09:07:06Z,"ValueCell is a community-driven, multi-agent platform for financial applications."
boson-ai/higgs-audio,Python,7781,580,2025-07-20T05:25:27Z,Text-audio foundation model from Boson AI
google/A2UI,TypeScript,7741,508,2025-09-24T23:14:02Z,
awslabs/mcp,Python,7730,1177,2025-03-21T00:39:00Z,"AWS MCP Servers — helping you get the most out of AWS, wherever you use MCP."
xpzouying/xiaohongshu-mcp,Go,7692,1207,2025-08-03T09:08:45Z,MCP for xiaohongshu.com
langchain-ai/deepagents,Python,7565,1164,2025-07-27T23:07:53Z,Deepagents is an agent harness built on langchain and langgraph. Deep agents are equipped with a pla
mmulet/term.everything,Go,7477,176,2025-09-07T02:52:48Z,Run any GUI app in the terminal❗
bytedance/flowgram.ai,TypeScript,7471,634,2025-02-17T03:33:58Z,"FlowGram is an extensible workflow development framework with built-in canvas, form, variable, and m"
Usagi-org/ai-goofish-monitor,Python,7332,1028,2025-07-16T08:13:41Z,基于 Playwright 和AI过滤的闲鱼多任务实时/定时监控与智能分析工具，配备了功能完善的后台管理界面。帮助用户节省闲鱼商品过滤，能及时找到心仪商品。
zumerlab/snapdom,JavaScript,7294,250,2025-04-27T11:01:19Z,SnapDOM: DOM Capture Engine – Fast and Accurate HTML Conversion
idosal/git-mcp,TypeScript,7278,619,2025-03-29T00:44:19Z,"Put an end to code hallucinations! GitMCP is a free, open-source, remote MCP server for any GitHub p"
zilliztech/deep-searcher,Python,7270,699,2025-02-08T02:07:05Z,Open Source Deep Research Alternative to Reason and Search on Private Data. Written in Python.
byJoey/cfnew,Sin especificar,7182,4008,2025-09-06T17:10:05Z,
MoonTechLab/LunaTV,TypeScript,7147,7028,2025-08-12T13:59:33Z,【停止更新】本项目采用 CC BY-NC-SA 协议，禁止任何商业化行为，任何衍生项目必须保留本项目地址并以相同协议开源
pickle-com/glass,JavaScript,7145,1082,2025-07-02T20:28:49Z,Digital Mind Extension
Zyphra/Zonos,Python,7145,813,2025-02-07T00:32:44Z,Zonos-v0.1 is a leading open-weight text-to-speech model trained on more than 200k hours of varied m
GoogleCloudPlatform/kubectl-ai,Go,7134,653,2025-01-20T18:07:16Z,AI powered Kubernetes Assistant
snarktank/ai-dev-tasks,Sin especificar,7099,1673,2025-04-19T15:45:58Z,A simple task management system for managing AI dev agents
apple/ml-fastvlm,Python,7094,526,2025-05-01T22:56:43Z,"This repository contains the official implementation of ""FastVLM: Efficient Vision Encoding for Visi"
droidrun/droidrun,Python,7093,729,2025-04-12T22:03:47Z,Automate your mobile devices with natural language commands - an LLM agnostic mobile Agent 🤖
youhunwl/TVAPP,JavaScript,7059,931,2025-03-11T01:59:36Z, 收集全网 Android TV电视盒子应用，涵盖影视、直播、K歌、工具、游戏等类型，整理优质APK资源，支持便捷下载与自动更新。提供安全验证、分类索引与兼容性标注，助力用户打造家庭影音娱乐中心！  
Anionex/banana-slides,Python,6975,763,2025-11-29T17:37:26Z,一个基于nano banana pro🍌的原生AI PPT生成应用，迈向真正的＂Vibe PPT＂; 支持上传任意模板图片；上传任意素材&智能解析；一句话/大纲/页面描述自动生成PPT；口头修改指定区
AgentDeskAI/browser-tools-mcp,JavaScript,6935,512,2025-02-10T09:20:38Z,Monitor browser logs directly from Cursor and other MCP compatible IDEs.
LuckyOne7777/ChatGPT-Micro-Cap-Experiment,Python,6843,1497,2025-07-10T01:57:36Z,This repo powers my experiment where ChatGPT manages a real-money micro-cap stock portfolio.
ZeroLu/awesome-nanobanana-pro,Sin especificar,6836,551,2025-11-10T13:51:03Z,🚀 An awesome list of curated Nano Banana pro prompts and examples. Your go-to resource for mastering
Snouzy/workout-cool,TypeScript,6836,518,2025-06-11T13:19:26Z,"🏋 Modern open-source fitness coaching platform. Create workout plans, track progress, and access a c"
LaurieWired/GhidraMCP,Java,6822,538,2025-03-23T05:36:55Z,MCP Server for Ghidra
BloopAI/vibe-kanban,Rust,6806,695,2025-06-14T19:10:21Z,Kanban board to manage your AI coding agents
openai/openai-realtime-agents,TypeScript,6682,1055,2025-01-16T01:29:28Z,"This is a simple demonstration of more advanced, agentic patterns built on top of the Realtime API."
caelestia-dots/shell,QML,6646,413,2025-01-11T03:33:44Z,‼️ No waybar here ‼️
simplescaling/s1,Python,6623,764,2025-02-01T02:38:16Z,s1: Simple test-time scaling
